id_no,title,organization,skills,ratings,review_counts,metadata
115,Modern and Contemporary Art and Design,The Museum of Modern Art,"aesthetic,architectural design,art history,creativity,cultural diversity,culture,design,design element principle,electronic medium,environmental issue,innovation,journalism,liberal art,medium communication,multimedia,performing art,photography,photovideo production technology,social justice,storytelling",0,0,Beginner ? Specialization ? 3 - 6 Months
116,Solar Energy Basics,The State University of New York,"basic electrical system,building code,cost estimation,electric power system,electrical power,electrical system,electronic component,emerging technology,energy utility,engineering calculation,environment resource management",0,0,Beginner ? Course ? 1 - 3 Months
117,Interactive Computer Graphics,The University of Tokyo,"algorithm,animation game design,computer graphic,computer graphic technique,design,human computer interaction,interactive design,simulation,technical design,user interface ui,visualization computer graphic",0,0,Intermediate ? Course ? 1 - 3 Months
118,Creative Thinking: Techniques and Tools for Success,Imperial College London,"brainstorming,collaboration,creative problemsolving,creative thinking,creativity,curiosity,ideation,problem solving",0,0,Beginner ? Course ? 1 - 3 Months
119,Introduction to Systems Engineering,UNSW Sydney (The University of New South Wales),"concept operation,conceptual design,configuration management,design review,engineering design process,prototyping,requirement analysis,requirement elicitation,system architecture,system design,system design implementation,system development life cycle,system engineering,system integration,system requirement,verification validation",0,0,Mixed ? Course ? 1 - 3 Months
120,IBM IT Project Manager,IBM,"agile methodology,agile software development,communication,design patterns,earned value management,information technology,interviewing skill,leadership,peer review,project management,project management life cycle,project risk management,resource management,risk management,sdlc,software architecture,sprint retrospective,stakeholder engagement,stakeholder management,team motivation",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
121,IBM IT Project Manager,IBM,"agile methodology,agile software development,communication,design patterns,earned value management,information technology,interviewing skill,leadership,peer review,project management,project management life cycle,project risk management,resource management,risk management,sdlc,software architecture,sprint retrospective,stakeholder engagement,stakeholder management,team motivation",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
122,Creative Thinking Tools for Success and Leadership,Imperial College London,"analytical skills,artificial intelligence,brainstorming,cognitive flexibility,creative problemsolving,creative thinking,creativity,critical thinking,design thinking,ideation,innovation,problem solving,system thinking",0,0,Beginner ? Specialization ? 3 - 6 Months
123,AI Agent Developer,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,chatgpt,data presentation,data validation,document management,expense management,generative ai,generative ai agent,ideation,large language modeling,microsoft excel,openai,personalized service,productivity,prompt engineering,risk management framework,software development,verification validation",0,0,Beginner ? Specialization ? 3 - 6 Months
124,Solar Energy System Design,The State University of New York,"basic electrical system,electrical equipment,electrical power,electrical system,energy utility,engineering calculation,equipment design,estimation,performance testing,physic,physical science,spatial analysis,survey creation,system requirement",0,0,Intermediate ? Course ? 1 - 3 Months
125,IBM Front-End Developer,IBM,"agile methodology,application development,bootstrap frontend framework,browser compatibility,cascading style sheet cs,cloudnative computing,design patterns,engineering software,frontend web development,git version control system,github,html cs,mongodb,nosql,react,react redux,sdlc,software architecture,user centered design,webpack",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
126,Arizona State University TESOL,Arizona State University,"design element principle,education software technology,english language,enthusiasm,goal setting,grammar,instructional strategy,language competency,language learning,learning management system,learning strategy,learning style,literacy,motivational skill,oral comprehension,oral expression,pedagogy,selfawareness,teaching,technology strategy",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
127,Generative AI for Product Managers,IBM,"artificial intelligence,chatgpt,commercialization,creativity,customer experience improvement,generative ai,ibm cloud,large language modeling,new product development,openai,product development,product improvement,product lifecycle management,product management,product strategy,prompt engineering,return investment,stakeholder communication,team building,technical product management",0,0,Intermediate ? Specialization ? 1 - 3 Months
128,Generative AI for Java and Spring Developers,IBM,"application deployment,application programming interface api,application security,artificial intelligence,chatgpt,cicd,data ethic,devsecops,generative ai,ibm cloud,java,large language modeling,nlp,openai,prompt engineering,qa testing,restful api,software development,software development tool,test automation",0,0,Intermediate ? Specialization ? 1 - 3 Months
